Speed,AD,Fuel,Mileage,Engine,Age,Weight,AFR,ALT
0.11329778,0.003143509,-3.840705,0.035131093,-0.15590109,0.0042324103,-0.04288752,-0.984588,0.0255124
0.03927142,0.007694071,-4.0623035,-0.03852273,-0.14444642,0.024263404,0.030257732,-0.44600055,0.010870581
-0.023117665,0.00021420323,-2.8498654,-1.3863757,0.722787,0.12683696,-0.009060035,0.1021156,0.021378193
0.018104779,-0.048060555,16.343988,-0.5915804,-0.011564207,0.010501843,0.02336242,0.38307533,-0.060574714
-0.050571613,-0.018051486,-3.7876894,-0.036243662,-0.013293378,0.034510024,0.023385288,-0.03623628,0.020156678
0.08663579,0.0015595042,-4.344586,-0.8490629,0.75584894,-0.094541475,0.026874399,-0.1387794,0.011705614
-0.069753274,0.12958212,-5.27121,1.1723869,0.6086048,0.027269967,0.02376512,-0.94933957,0.05207013
0.02904731,0.0041486914,-4.03427,0.04084248,-0.15557708,0.001187166,-0.038850807,-0.71352196,0.01739689
0.016670266,0.0028149209,-3.5912406,-0.017005134,-0.12671712,0.0125322845,-0.04411606,-0.5717007,0.012050162
0.03489405,0.003902554,-3.8103352,0.10352626,-0.15007523,0.01557352,-0.038850807,-0.62308383,0.012043345
-0.19433814,0.021055138,-3.7867212,-0.3637802,0.5082088,-0.0134595195,-0.044169083,-1.182115,0.029801907
-0.18379077,0.025831046,-7.07849,0.050128747,-0.6421096,0.00012773511,-0.12518714,-0.6670912,0.11172476
-0.08110244,0.03214321,14.357908,-1.0528002,-0.19903861,0.059770375,0.023354534,0.089001864,0.021601386
-0.4134172,-0.020784842,9.841851,-0.4710056,0.6659008,0.0804712,-0.7640399,-0.09229825,0.19856775
-0.15668245,0.040462337,-5.819713,1.2869238,0.5402908,-0.0057748184,0.054865856,0.304128,0.031204903
0.17234777,0.08113711,-4.144981,-0.0077296775,-0.2971363,-0.0050969752,-0.027616983,-0.58237565,0.074047275
0.06827347,0.0022219948,-3.582647,0.10824532,-0.24492994,-0.020553676,-0.039133366,-0.622792,-0.053170193
-0.03111426,0.0073524695,-2.5941868,0.07451176,-0.40387928,0.02199135,-0.041492857,-0.35447645,0.003825391
0.006335676,-0.0066952743,11.628478,-0.52035433,0.46411777,-0.054946594,0.28338054,0.2226697,-0.012187063
0.078120604,0.0031680139,0.8052906,-0.053982705,-0.3394756,0.02857766,-0.026274955,-0.031148378,0.056365065
2.2519493,-0.003082047,-3.6864083,2.8506582,2.4705853,0.030961854,0.11605678,0.1950629,-0.035453767
0.17723638,0.001089774,-0.79973954,0.024349561,-0.71395344,0.033398923,-0.04231654,0.11102089,0.0083283065
0.33381006,0.0017742947,-0.2200509,-0.08690317,-0.5705291,0.01489825,-0.030136712,-0.30353853,-0.18686205
-0.029646484,-0.0075210026,11.1291065,-0.55002064,0.4449866,-0.038759943,0.24356228,0.17240675,-0.01615122
0.061574154,0.00032690185,-6.5265365,0.16535825,-0.49228203,-0.01751257,-0.026067039,-0.74043256,0.002917982
0.26993585,0.011480153,-4.9898024,-0.07589455,-0.4719166,-0.03170963,-0.041885704,0.1881341,0.010368411
-0.19017021,0.0009911153,2.6992292,-0.061718136,-0.22158335,0.020034155,-0.030280365,0.052181385,0.03997418
0.13291724,0.18629801,-6.5414515,-0.7870394,0.4748461,-0.19933169,-0.0152123915,-0.45020685,-0.064753555
-0.10334085,-0.019270161,0.46759492,-0.2093689,-0.2550989,-0.033888143,0.012727776,0.12203218,0.0032090088
-0.34815764,-0.019300714,2.3285866,-0.05626125,0.38098457,-0.02002309,-0.04031167,0.3194757,-0.41810045
0.50999284,0.012241056,8.706454,-0.03425243,0.1391135,0.15072279,0.13216951,0.26433116,0.026461076
0.13115421,0.0028180205,-1.5058476,-0.016564425,-0.32081205,0.013222591,-0.0411904,0.16510181,0.06356954
0.124653995,-0.008973287,4.2045226,-0.15115951,-0.124412686,-0.01205716,0.010545089,0.389954,-0.05191471
0.14219236,-0.00091615954,-0.6409236,0.02313956,-0.5834837,0.043309484,-0.042135622,-0.35300484,0.0025769542
0.07323829,0.005943074,-2.1294122,-0.031319167,-0.3590111,0.035285372,0.03272353,-0.13626331,0.0041476893
-0.530599,-0.13532981,4.360118,-0.05584811,0.54128134,0.0023539357,-0.058597233,0.48790634,-0.070004724
0.03796348,0.029041296,-3.6711123,-0.90542835,0.4128264,-0.06960207,-0.04816133,-1.2257606,0.0073325597
0.001559807,-0.00020924596,-8.558619,0.049431805,-0.10810445,-0.023873338,-0.04305591,-0.4379673,-0.0015862822
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.02904731,0.0041486914,-4.03427,0.04084248,-0.15557708,0.001187166,-0.038850807,-0.71352196,0.01739689
0.07001425,0.03192596,11.258286,-0.67649686,0.54181176,-0.048382387,0.21698633,0.20054388,0.56026256
0.397245,-0.009674492,-0.34128246,-0.04547127,1.2944399,-0.030684978,-0.026252933,-3.2726734,0.28245354
0.056367896,-0.0015257617,-1.9748093,0.045070197,-0.32978627,0.0106421,-0.024370845,-0.35933784,0.015544606
0.09753579,-0.0082543725,-8.642864,0.018923767,-0.21967351,-0.0192674,-0.02472348,-0.40077078,0.10081887
0.39866686,0.07670176,-2.514475,-0.068035744,-0.32004994,-0.00014877939,-0.054279007,-0.2671829,-0.03211346
0.33442652,0.0014820938,-3.965264,0.034839794,-0.37734127,-0.02259776,-0.0385379,-0.24848954,-0.053977802
-0.7636736,0.048046187,-4.4022403,0.19214194,1.6345525,0.022521514,-0.04566126,1.4189641,0.015081592
0.25824267,-0.04584674,5.9048457,-2.4267476,-0.9707685,-0.32373497,-0.8854479,-0.46965715,0.36412245
-0.07156539,0.008942852,7.986119,-0.11926139,0.0042461692,0.16334541,0.29849198,0.27376714,0.022409702
0.3349639,-0.010006128,1.5360235,-0.8346817,0.361785,0.006791438,-0.016258635,0.16943853,0.029641965
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
-0.014616823,0.3234754,5.0541854,-0.77001035,0.4467533,-0.01959193,-0.026317483,0.50398815,0.22477981
0.34376276,0.043745182,-1.006354,0.14429308,2.445685,0.106500894,-0.045960754,1.9454243,-0.011907848
0.008349267,0.007889955,-3.8502264,-0.07272624,-0.18123135,0.0063155293,0.030328892,-0.4931126,0.014837105
0.055143416,0.004563266,-7.2792907,0.12798874,-0.51699084,0.016124414,-0.014308826,-0.5430048,0.11396927
-0.22206235,0.19726875,4.353552,-0.17925572,-0.22065027,-0.010425724,-0.044681083,0.14118896,0.010275531
-0.008652043,-0.016406104,-0.26641038,0.052675784,-0.33008206,-0.059625592,-0.04421241,0.22388196,-0.098713025
0.07066824,0.043924037,-6.0825357,1.2296029,0.65513307,-0.005458324,0.024631904,0.17781438,0.08944002
-0.1707947,0.0011663638,0.37381446,0.054791495,-0.56486833,-0.030859865,-0.03869182,0.13251212,0.005486506
-0.01988326,-0.002651136,-1.024759,0.029212,-0.3331949,-0.046266086,-0.039682727,-0.50429654,0.010234538
0.079653405,0.0029693593,3.86133,-0.06387826,-0.19452493,0.021028126,0.013474361,0.11645671,0.021657921
-0.10735407,0.006833467,-3.1541643,0.07731859,-0.4900773,-0.024384156,-0.0382264,0.23261553,-0.009176996
0.122685224,0.1625776,-6.7107525,-0.80853325,0.45556936,-0.084649816,-0.016615825,-0.47876072,-0.05879308
0.31199583,-0.017266532,-2.8016324,-0.17954776,-0.40180427,-0.04456601,-0.038649328,-0.38685116,-0.02180721
0.01142608,0.004817804,-4.992839,0.1369117,-0.31896856,0.016127428,-0.038912643,-0.60024107,-0.014511056
0.29399112,0.019889884,-6.0216875,1.2163191,0.630673,-0.14445464,0.01288328,-0.57818127,-0.012654138
-0.046196185,-0.070473514,-7.5436077,-0.82360446,0.18300134,-0.0012817467,-0.0482962,-0.94514674,-0.016655577
-0.1599645,-0.022792304,-0.27232057,0.1031973,-0.62396705,0.035193454,-0.036090612,-0.010847236,0.037020028
-0.047774658,-0.018126419,-2.5828207,0.054803133,-0.31486025,0.016700951,-0.041728664,-0.4460806,-0.019185059
-1.3107368,0.0023888042,-3.837852,0.025891343,0.4984395,0.019211097,-0.04005384,-0.18290621,0.010617503
0.031860895,0.0039502457,-3.8411345,0.08446591,-0.15687999,-0.044457402,-0.038835756,-0.6199019,0.013304107
-0.08892709,-0.01535371,10.938899,-0.50798935,0.5358116,-0.050460313,0.28092477,0.2838939,0.0373653
-1.0808103,0.029495986,-2.8924503,-0.8637521,0.9301578,-0.027050164,-0.039336987,0.3127049,0.19138777
-0.45229506,0.0055053197,-1.2542791,-2.2322683,0.48220238,-0.35728055,-0.044482764,-1.6683806,-0.054709252
0.030208975,0.0040355967,-3.77228,0.101207815,-0.14988181,0.01708656,-0.038850807,-0.61492234,0.008466584
0.14733745,0.008463403,2.3762336,-0.16941656,-0.6089742,0.061160635,-0.037327353,0.12888019,0.1264956
0.020217732,0.022510704,-4.2427926,-0.1245713,-0.08833405,-0.011143569,0.013125145,-0.7141942,0.12431959
-0.60775065,0.0019766337,0.068740815,-3.0247457,0.35123074,-0.3696529,-0.043941703,-2.388636,0.057323657
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.030442206,-0.0036670817,9.347017,-0.4141915,0.011284123,0.14578024,0.02574207,0.18512577,0.2622789
0.11329778,0.003143509,-3.840705,0.035131093,-0.15590109,0.0042324103,-0.04288752,-0.984588,0.0255124
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
-0.016564792,-0.008001988,-9.803743,0.11241407,0.7023455,0.09402412,-0.04437251,-0.25490755,0.020569645
0.1296795,0.06601957,-8.742577,0.0043287748,-0.17839643,-0.0143137425,0.00040941377,-0.42259237,-0.044497527
-0.058884665,-0.002722067,-1.51467,0.0037034429,-0.33353126,-0.025683783,-0.039167162,-0.17846431,0.0008960519
0.12532131,-0.03438198,3.6738596,-0.012375934,-0.07437849,0.018263666,0.012963004,-0.12351387,0.04706612
-0.24632297,0.00775788,0.39822412,-0.00315607,-0.56818545,0.037304226,-0.03756764,0.18208545,0.0031675296
0.03489405,0.003902554,-3.8103352,0.10352626,-0.15007523,0.01557352,-0.038850807,-0.62308383,0.012043345
0.024964778,-0.0044858586,-1.5842206,0.0018701244,-0.12084539,-0.028006654,-0.039631236,-0.5171219,-0.025259621
-0.11032422,0.01856058,-5.328267,-0.096773,-0.54807884,0.036950324,0.025404299,-0.2616313,-0.14296317
-0.04124326,-0.004235795,22.372986,-0.077910654,0.11671752,0.044903688,0.034442294,0.011664856,-0.023923658
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
1.1594192,0.10176668,5.784373,-0.16814548,0.5566037,0.04917004,-0.1162517,1.176299,0.3890775
0.001559807,-0.00020924596,-8.558619,0.049431805,-0.10810445,-0.023873338,-0.04305591,-0.4379673,-0.0015862822
0.035294455,0.006601199,-3.9179368,-0.072114125,-0.14429188,0.017665816,0.030257732,-0.38065633,0.011000969
-0.007141562,0.0038917558,-0.33077052,0.044719636,-0.6380225,-0.03385698,-0.038860198,0.052658234,0.043940146
0.07448816,0.005908874,-2.1100957,-0.031724323,-0.36258465,0.035285372,0.03272353,-0.08766829,-0.061000846
-0.096958965,-0.0042469753,-4.7311487,-0.17981902,-0.3219657,-0.016230175,0.012068941,-0.63738346,0.03344905
-0.9927897,-0.06941067,-5.1735606,-0.41897556,0.32823244,-0.06709378,-0.048529383,-0.9015849,-0.29151452
0.104907945,0.009334344,-0.34190112,0.06321597,-0.74181557,-0.030056994,-0.038476,0.0755224,0.0037110946
0.2832201,0.008304604,13.243621,4.950819,0.011393178,0.018567614,0.056157894,0.13614428,0.07953743
-0.302564,-0.06821168,-8.189132,-0.055974323,0.25469705,0.0364522,-0.042349923,-0.96431017,0.13274987
0.6085541,-0.09198031,4.608841,-0.4006336,0.5441422,-0.04415061,-0.1357089,0.095232196,0.06072471
0.02630438,0.0011564392,-3.968426,0.045881208,-0.15588278,0.0042323153,-0.04288752,-0.67792547,0.012890386
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.11304726,0.025348911,7.6375227,-0.22431655,0.09369059,0.14887983,0.15517339,0.1382125,-0.034227647
0.021122575,0.0035533134,-4.0498285,0.091086574,-0.15172489,0.0062448317,-0.038850807,-0.66763604,0.059880465
0.19037658,-0.0063624484,2.89926,-0.07303029,-0.1307551,0.026832718,-0.020714631,0.04683614,0.064938806
0.07323829,0.005943074,-2.1294122,-0.031319167,-0.3590111,0.035285372,0.03272353,-0.13626331,0.0041476893
0.08249907,-0.018691257,19.813234,-0.23478252,0.21597771,0.07703532,-0.06825742,0.3079771,0.019495213
1.5969177,0.015724719,2.4730122,0.11314378,1.6028074,-0.028579973,-0.027547697,0.53207654,0.07865079
-0.019034527,0.020063628,9.017862,-0.37418208,0.41314325,-0.036681928,0.19088358,0.23201314,-0.15095946
-0.08892709,-0.01535371,10.938899,-0.50798935,0.5358116,-0.050460313,0.28092477,0.2838939,0.0373653
-0.54897386,-0.055156056,3.8707607,-0.108950354,1.0697516,0.032958284,-0.038377736,0.8747141,0.16123463
0.005474305,0.004582121,-4.3458505,0.08184377,-0.1819072,-0.02541199,-0.038976885,-0.63996434,-0.007889367
-0.06955102,-0.020052927,-1.8821844,-0.012479063,-0.19848712,0.01415394,0.030596847,-0.4401223,0.001958361
0.027217273,0.015045266,-2.524575,0.04352206,-0.48261648,-0.051833153,-0.03742384,-0.16548604,-0.018148808
-0.1367514,-3.4143744e-05,-1.2508543,0.023980552,-0.6492483,-0.039307654,-0.038788777,0.23074955,0.01939895
0.05418142,-0.009684148,5.47675,-0.47941425,0.2534987,0.012513551,0.048485767,0.18573798,0.052270398
0.36551905,-0.020768639,10.915188,-0.7703023,0.48337215,0.016081003,0.22854154,0.16502094,-0.063717835
-0.23540154,0.0015527211,-3.3941426,0.0066447295,-0.48674062,0.019209389,0.017835239,0.20386706,-0.03243653
0.093351364,0.0045292806,-5.585653,0.19190067,-0.6852407,0.026722526,-0.015377031,-0.5529503,0.0649715
0.2766346,-0.004525005,-6.4180083,-1.2940141,0.38821405,-0.09334275,-0.0060956697,-0.8345983,-0.035787825
0.029194236,0.004155696,-4.0218596,0.044261135,-0.15555875,0.0011870719,-0.038850807,-0.709236,0.017458666
0.022650123,0.0015212661,-5.4238214,0.22330561,-0.59807396,-0.014373114,-0.030009935,-0.5785354,0.0009356353
0.05065724,-0.034481246,-4.926086,0.054961763,-0.31469578,0.021658117,-0.02313112,-0.6371905,0.06700884
-0.03350098,0.012271499,5.4498634,-0.25791445,-0.021856902,-0.011103544,0.003834894,0.17222823,0.0540123
-0.04129459,0.00052992237,4.0774226,-0.6775254,0.30809084,0.019050378,-0.013513698,0.2425183,0.09740701
0.14069383,0.0012455831,-0.82186604,0.026309712,-0.5991745,0.03261561,-0.04231654,0.16431955,0.07173589
0.10082628,-0.017922428,-0.33871722,0.015618312,-0.6680155,0.010472788,0.017538598,-0.13956164,0.010321632
0.015495859,0.0043322844,-5.4750752,0.2621818,-0.59768915,0.016216306,-0.025973229,-0.58135396,0.0010940493
0.1360517,-0.009681901,-3.9201412,0.063576244,-0.33069557,-0.023926595,-0.023474222,-0.3874243,-0.04787584
-0.030406987,0.06090781,-3.8638299,-0.044036034,-0.3563678,-0.018295057,-0.036960132,-0.3172397,-0.01222683
-0.2594136,0.25756386,-7.630548,-1.4377865,0.43059924,-0.13406618,-0.043133363,-0.88308537,0.018001419
0.03973956,0.044114634,1.4425718,-0.14961332,-0.12309468,0.030154396,0.019283,0.11792933,0.040709995
-0.047134545,-0.017766574,-1.1505634,-0.00861652,-0.2446004,-0.03978252,-0.035705473,-0.6438201,-0.107875094
-0.5870819,-0.0678339,4.3000565,-1.7593144,0.20165181,-0.123327665,-0.34212777,-3.439562,-0.47862402
0.052940823,0.0055733398,-2.6747935,0.026907155,-0.40237653,-0.055733938,-0.04138198,-0.260365,0.0075646816
0.00984442,0.005505692,-0.07376354,0.084344395,-0.68854076,-0.024275834,-0.03844275,-0.050346177,-0.0027458705
0.40692675,0.0046306057,8.377113,0.039505742,0.053314526,0.14906709,0.15574229,-0.19151977,-0.06456915
0.18900436,0.0026519145,-2.294257,0.95091504,1.4527931,0.003233436,-0.038925976,-1.0857463,0.5183353
0.082447775,-0.01453057,13.153665,-0.5304024,0.10872388,0.1422449,0.07928451,0.42844677,0.02523256
-0.06913353,0.00657366,-3.6038191,0.07804646,0.17968386,-0.038701948,-0.03917293,-0.72324556,0.0327422
0.09122582,0.015050567,-0.3795354,0.024881095,-0.6089291,0.029963093,-0.02885927,-0.13727187,-0.0041513816
-0.81003946,-0.12404288,4.2380676,-0.40440005,0.5247539,-0.00022913225,-0.04309707,0.4401515,0.34903553
0.14143844,-0.013434592,7.799935,-0.31598705,0.12219418,0.0369418,0.5050575,0.22842507,-0.13469931
-0.023647958,-0.0065013403,3.7163112,-0.10843883,-0.17437908,0.010802692,-0.02418138,0.17704432,0.025919437
-0.026426584,0.0028645687,0.37507346,-0.009851848,-0.5161283,0.029387675,-0.026577247,-0.09066261,-0.023437178
0.9492373,0.063754626,5.672331,-0.47131753,0.28400043,-0.049114645,-0.1024699,-0.35452333,-0.35418838
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.13449441,0.03727533,16.525263,-0.6690475,0.16821085,0.0018916104,-0.036857884,0.26364505,-0.024674453
0.11305452,0.003179228,-3.8550086,0.035138804,-0.15471612,0.0042324103,-0.04288752,-0.97121805,0.025461355
-0.12383758,-0.000975869,1.8410635,0.03801565,0.03061057,-0.022556985,-0.041452978,-0.21336693,0.015958834
0.22847562,-0.03626891,-2.5333316,-1.3007548,0.63149816,0.054426342,-0.0016226255,-0.72062784,-0.074590996
0.08720254,0.007384032,-3.7820852,-0.055153288,-0.18524337,-0.02092353,-0.03867499,-0.35233214,-0.04281018
-0.21850331,-0.0193924,0.9968445,-0.056066785,-0.6318665,0.031387385,-0.02283487,0.28718606,-0.020420546
0.08823048,0.046473388,23.424023,-0.02619894,0.23062176,0.019826412,-0.03156284,0.2894916,-0.08012432
0.030208975,0.0040355967,-3.77228,0.101207815,-0.14988181,0.01708656,-0.038850807,-0.61492234,0.008466584
0.010642413,0.005699374,-3.341213,0.082634345,-0.073863335,-0.034547184,-0.041166816,-0.8142239,0.008811199
0.055588014,0.0025989655,-2.0434403,0.028961677,-0.3254475,0.011134944,0.027342696,-0.31875613,-0.030113777
0.07221196,-0.036779217,-4.2049556,0.03418602,-0.25481865,0.032973062,0.014484017,-0.63371277,-0.016128797
-0.08524492,-0.03754818,5.633264,-0.3439447,-0.011359871,-0.0069243102,0.057026394,0.09799656,-0.03791176
0.059728786,-0.00019593682,-4.861002,0.065648355,-0.30247924,0.009872001,-0.026872877,-0.6619145,-0.00042730372
0.047624346,0.1102701,-4.097974,-0.03699235,-0.25275493,-0.013325281,-0.023205884,-0.6332281,-0.016024444
0.0943993,0.0059168907,-3.9627256,0.020586167,-0.34694013,-0.021102577,-0.039659373,-0.34475857,0.0029649674
-2.0929706,-0.07005397,0.99841017,-0.10509937,-0.171743,0.02522024,-0.038870182,-0.77610576,0.066042125
0.13898392,-0.016718108,-7.1515617,-0.8015549,0.19012825,-0.15608205,-0.048186574,-0.9434546,-0.19577472
0.12678911,-0.04092308,-3.2561114,0.7325388,1.0419182,-0.0048682033,0.009079982,-0.32434914,-0.008890218
0.28214955,-0.102150045,-6.1950088,1.3285854,0.4841325,-0.019912126,0.007624127,-0.6504404,-0.08515297
-0.3870096,0.0012116602,-1.8060191,-1.0558726,1.0032052,-0.12140328,-0.039427776,0.722351,0.04807137
0.72909015,0.122629166,11.331694,0.17115596,0.5412583,-0.13917138,-0.32138637,-0.1474177,-0.056579392
0.08609962,0.11026623,-3.7822049,-0.06048448,-0.24353248,0.011521979,0.01880781,-0.14275852,0.034031738
0.017495789,0.0004889987,-4.255554,-0.08060152,-0.14195938,0.023767002,0.030257732,-0.4460045,0.0052744616
0.001559807,-0.00020924596,-8.558619,0.049431805,-0.10810445,-0.023873338,-0.04305591,-0.4379673,-0.0015862822
0.16607589,0.089438364,-4.151523,-0.0872188,-0.29447275,0.044191014,-0.01390474,-0.5967024,0.106921546
-0.15421356,-0.01923508,-7.265354,0.20519729,-0.27979946,0.005003,-0.020988785,-0.60540885,-0.026821315
0.029996226,0.0063964864,-4.1141653,-0.038245015,-0.14546905,0.026619691,0.03031962,-0.40354538,0.0142171895
0.015053971,0.041902997,14.677674,-0.5380215,-0.02176907,-0.041035257,0.019227779,0.35398093,-0.070654355
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.03641441,0.0027698625,-3.7630887,0.03596235,-0.1547103,-0.01150106,-0.038049065,-0.2927497,-0.03851056
0.48990458,0.011292971,-3.8905077,0.8876937,1.9650118,0.0750797,-0.043558102,1.3684169,-0.0099905925
0.008163186,0.0007461278,-8.097562,0.081152424,-0.26619703,-0.017365599,-0.039004147,-0.47376344,-0.0014959833
0.038219195,0.009426996,1.6700798,-0.0056328718,-0.34225443,-0.023754774,-0.042014007,0.28373247,0.03636954
0.009078184,0.04945444,7.1515713,-0.31566048,-0.012200138,0.029331204,0.064042725,0.014507242,0.025020512
0.42604193,0.0032612702,-4.3935537,1.4714141,0.4127949,-0.03340147,0.0027210517,-0.5119113,0.020757683
0.0042556776,0.009902339,-3.8672135,-0.013103559,-0.14349058,0.020890756,-0.041099343,-0.3936029,0.008874132
0.02904731,0.0041486914,-4.03427,0.04084248,-0.15557708,0.001187166,-0.038850807,-0.71352196,0.01739689
-0.16007216,-0.01970294,-2.432545,0.1466334,-0.24307877,-0.01074177,-0.03870776,-0.46904844,-0.023446055
-0.021379946,0.20546316,4.8505964,-0.3478519,-0.12027395,-0.004936684,0.004116893,0.35013837,-0.010616467
0.04499945,0.0033195606,-1.6855992,0.0038586375,-0.21419983,-0.029695138,-0.034304466,-0.15038799,0.03752959
0.024779694,0.014443082,-7.4577346,-0.7079317,0.25532272,-0.15290514,-0.04826524,-0.86937577,-0.008950498
-0.0026399582,0.009600964,19.89956,-0.18203701,-0.03114607,0.0052593183,0.023504276,0.34840015,0.025597274
0.24214382,0.002068929,-1.315576,0.73369807,2.2633402,0.053430438,-0.043668568,1.3178267,-0.059617538
0.14046353,0.18975802,-7.0726266,-1.1028032,0.54172397,-0.17759408,-0.00076419866,-0.5008936,0.08831458
-0.06331223,-0.010578981,20.096972,-0.14239539,0.16933492,0.05860511,0.031046938,0.16881813,0.029358208
0.08032026,-0.0032473868,-1.5718368,0.009016806,-0.24795063,0.028783737,-0.04157739,-0.4267599,0.017348003
0.016097005,0.0043260064,-4.2397356,0.07893239,-0.18125479,-0.028426895,-0.03897458,-0.5940191,0.0084993895
-0.0062237578,0.006657025,-3.752259,0.38163066,1.3875198,-0.0039634695,-0.06878612,1.0280128,0.11404144
0.058254123,0.0039646444,0.71061456,-0.06423254,-0.38797918,0.029143427,-0.026538936,0.004569094,0.038119666
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.05194465,0.021519998,-2.484077,0.06880964,-0.3965803,0.019078748,-0.021532128,-0.37074855,-0.08077949
-0.0041878535,0.17055242,8.171123,-0.40281516,-0.06502056,0.119992696,0.09842497,0.298078,-0.0063583045
0.030208975,0.0040355967,-3.77228,0.101207815,-0.14988181,0.01708656,-0.038850807,-0.61492234,0.008466584
0.091970816,0.0016858423,-4.240249,0.053465888,-0.29887524,0.04183311,0.016979784,-0.60987306,-0.0052671963
0.13475102,0.5052349,4.7049766,-0.5620504,0.43692446,-0.064868815,0.0163175,0.7714836,0.09284382
0.11421142,-0.013042315,-8.537974,0.009196528,-0.16409211,-0.015106665,-0.02591084,-0.45779327,-0.036520742
-0.2442455,-0.0010929328,2.0668936,-0.11396142,-0.327128,0.045419686,-0.026331848,0.1355801,0.06790756
0.026099376,0.0038914173,-4.0653195,0.13963109,-0.15108195,0.0062448317,-0.038850807,-0.69141877,0.06009248
0.052026574,-0.000108734595,11.695881,-0.5143802,0.121464595,0.13770297,0.13312638,0.19276965,-0.008475876
0.25249892,-0.003935526,-1.8304954,0.14407386,-0.3599577,0.021338211,-0.07724636,-0.5901496,-0.20199388
0.15626056,0.0033095195,-1.4267048,0.73434824,2.26429,0.05343859,-0.043668568,1.0668755,-0.067273736
0.058425076,0.0011564392,-3.9485643,0.03807256,-0.15588278,0.0042323153,-0.04288752,-0.8025421,0.02557418
-0.26883706,-0.013897101,4.261518,-0.13122532,-0.008712944,-0.023793116,-0.033648256,-0.10087495,0.045919467
0.024556704,0.00087545766,-2.600786,0.14610831,-0.3642778,-0.010190158,-0.0402332,-0.434746,0.0036387504
0.04318923,-0.004520684,0.42291337,-0.040868144,-0.304323,0.012593511,0.011960936,0.12458013,0.0047779777
-0.044926174,0.0051573873,2.65064,-0.08213484,-0.20448308,0.031669803,-0.030333139,0.29561684,-0.1281589
0.06013943,-0.00096817204,-1.8029706,0.045478,-0.3530838,0.0037533208,0.016510654,-0.25908935,0.10694693
0.018340094,-0.09653743,18.375051,4.0820546,0.10262835,0.063918844,0.0423785,0.09640675,0.05102704
-0.07511626,-0.00019329718,2.0212996,-0.080275364,-0.0686914,0.039140612,-0.0396085,-0.03467475,0.0097422
0.25983378,0.0073436475,1.6879365,-0.24463095,-0.28021178,-0.043012284,-0.041134592,-0.20170769,-0.10556427
0.001559807,-0.00020924596,-8.558619,0.049431805,-0.10810445,-0.023873338,-0.04305591,-0.4379673,-0.0015862822
0.02630438,0.0008183364,-3.9854383,0.045881208,-0.15588278,0.0042323153,-0.04288752,-0.66051996,0.0128351925
0.04288424,-0.02406388,12.97062,5.119906,-0.029502384,0.023035629,0.0427529,0.07005988,0.37729436
-0.11752597,-0.028976157,1.7211851,0.19470292,0.80309767,0.024989357,-0.04043019,-0.45695052,0.21275821
0.056274444,0.0881874,-4.468306,-0.011790239,-0.33136892,-0.021571,-0.024208268,-0.5190741,0.08193867
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.27035525,-0.03775435,4.1650476,-0.2194003,0.51629347,0.009083747,-0.10211443,-0.3673307,-0.20482025
0.052716304,0.083510354,-4.371398,-0.004841093,-0.33036357,0.0022969944,-0.024330916,-0.4856884,0.06741952
0.2227857,0.0069765258,-3.5762565,0.83662015,1.7195699,0.024138851,-0.04544427,0.20786364,0.10364063
-0.11379241,0.015305845,-3.545728,-0.03543056,0.5090555,-0.013267668,-0.044169083,-1.2862018,0.009958194
0.15014422,0.0010275752,1.7203063,-0.026002405,-0.3253305,0.0006232442,0.018344238,0.3561037,0.049003266
0.017683534,0.013436459,-7.716738,-0.7798125,0.24081959,-0.0010176355,-0.048250005,-0.8656487,0.017461756
0.09723706,0.024190769,1.1710302,0.46649256,2.0413208,0.0046866336,-0.039229807,0.51224273,-0.2294299
0.04479387,-4.3664015e-05,-0.54182464,0.03468547,-0.6839048,0.09081133,-0.040871408,0.10471431,-0.024413122
